set term gif size 8000, 8000 font "Times-Roman,90"
set output "chen_traj_img.gif"
set xlabel "x"
set ylabel "y"
set zlabel "z"
set xrange [-40:40]
set yrange [-40:40]
set zrange [0:60]
splot '-' with line
-10.52017051 -10.05117762 25.11479983
-10.51940212 -10.04854031 25.11621891
-10.51863075 -10.04590025 25.11763601
-10.5178564 -10.04325743 25.11905113
-10.51707905 -10.04061186 25.12046425
-10.51629873 -10.03796353 25.12187539
-10.51551542 -10.03531246 25.12328453
-10.51472913 -10.03265865 25.12469169
-10.51393986 -10.03000209 25.12609685
-10.5131476 -10.02734279 25.12750001
-10.51235237 -10.02468075 25.12890117
-10.51155416 -10.02201597 25.13030033
-10.51075297 -10.01934846 25.1316975
-10.5099488 -10.01667822 25.13309266
-10.50914166 -10.01400524 25.13448581
-10.50833154 -10.01132954 25.13587696
-10.50751844 -10.0086511 25.13726609
-10.50670237 -10.00596995 25.13865322
-10.50588333 -10.00328607 25.14003834
-10.50506132 -10.00059947 25.14142144
-10.50423633 -9.99791016 25.14280253
-10.50340837 -9.995218129 25.1441816
-10.50257745 -9.992523384 25.14555865
-10.50174355 -9.989825928 25.14693368
-10.50090669 -9.987125762 25.14830669
-10.50006686 -9.984422889 25.14967767
-10.49922406 -9.981717311 25.15104663
-10.49837829 -9.979009031 25.15241356
-10.49752956 -9.976298049 25.15377847
-10.49667787 -9.973584369 25.15514134
-10.49582322 -9.970867992 25.15650218
-10.4949656 -9.968148921 25.15786099
-10.49410502 -9.965427158 25.15921776
-10.49324148 -9.962702705 25.16057249
-10.49237498 -9.959975564 25.16192519
-10.49150552 -9.957245737 25.16327584
-10.4906331 -9.954513227 25.16462445
-10.48975772 -9.951778035 25.16597102
-10.48887939 -9.949040164 25.16731554
-10.4879981 -9.946299616 25.16865801
-10.48711386 -9.943556393 25.16999844
-10.48622667 -9.940810497 25.17133682
-10.48533652 -9.938061931 25.17267314
-10.48444342 -9.935310696 25.17400741
-10.48354736 -9.932556795 25.17533962
-10.48264836 -9.929800229 25.17666978
-10.48174641 -9.927041002 25.17799788
-10.4808415 -9.924279115 25.17932391
-10.47993365 -9.92151457 25.18064789
-10.47902286 -9.91874737 25.1819698
-10.47810911 -9.915977516 25.18328965
-10.47719242 -9.913205012 25.18460743
-10.47627279 -9.910429858 25.18592314
-10.47535021 -9.907652057 25.18723678
-10.47442469 -9.904871612 25.18854835
-10.47349623 -9.902088524 25.18985785
-10.47256483 -9.899302796 25.19116527
-10.47163048 -9.89651443 25.19247061
-10.4706932 -9.893723428 25.19377388
-10.46975298 -9.890929792 25.19507507
-10.46880982 -9.888133524 25.19637418
-10.46786372 -9.885334627 25.1976712
-10.46691469 -9.882533102 25.19896614
-10.46596272 -9.879728953 25.20025899
-10.46500782 -9.87692218 25.20154976
-10.46404998 -9.874112787 25.20283843
-10.46308922 -9.871300775 25.20412502
-10.46212552 -9.868486147 25.20540951
-10.46115889 -9.865668904 25.20669191
-10.46018933 -9.862849049 25.20797222
-10.45921684 -9.860026585 25.20925042
-10.45824142 -9.857201513 25.21052653
-10.45726307 -9.854373835 25.21180054
-10.4562818 -9.851543554 25.21307245
-10.4552976 -9.848710671 25.21434225
-10.45431048 -9.84587519 25.21560995
-10.45332044 -9.843037112 25.21687554
-10.45232747 -9.840196439 25.21813903
-10.45133158 -9.837353174 25.2194004
-10.45033276 -9.834507319 25.22065967
-10.44933103 -9.831658875 25.22191682
-10.44832638 -9.828807846 25.22317186
-10.44731881 -9.825954233 25.22442478
-10.44630832 -9.823098038 25.22567559
-10.44529491 -9.820239264 25.22692428
-10.44427859 -9.817377913 25.22817084
-10.44325935 -9.814513987 25.22941529
-10.4422372 -9.811647489 25.23065761
-10.44121214 -9.808778419 25.23189781
-10.44018416 -9.805906782 25.23313588
-10.43915327 -9.803032578 25.23437183
-10.43811947 -9.80015581 25.23560564
-10.43708276 -9.79727648 25.23683733
-10.43604314 -9.794394591 25.23806688
-10.43500061 -9.791510145 25.2392943
-10.43395518 -9.788623143 25.24051958
-10.43290684 -9.785733588 25.24174273
-10.43185559 -9.782841482 25.24296374
-10.43080144 -9.779946828 25.24418261
-10.42974439 -9.777049627 25.24539934
-10.42868443 -9.774149882 25.24661393
-10.42762157 -9.771247595 25.24782637
-10.42655581 -9.768342768 25.24903667
-10.42548715 -9.765435404 25.25024482
-10.42441559 -9.762525504 25.25145082
-10.42334114 -9.759613071 25.25265467
-10.42226378 -9.756698107 25.25385637
-10.42118353 -9.753780614 25.25505592
-10.42010038 -9.750860594 25.25625332
-10.41901434 -9.74793805 25.25744856
-10.4179254 -9.745012983 25.25864164
-10.41683358 -9.742085397 25.25983256
-10.41573885 -9.739155293 25.26102132
-10.41464124 -9.736222673 25.26220793
-10.41354074 -9.73328754 25.26339237
-10.41243735 -9.730349896 25.26457464
-10.41133107 -9.727409742 25.26575475
-10.4102219 -9.724467082 25.26693269
-10.40910984 -9.721521917 25.26810847
-10.4079949 -9.71857425 25.26928207
-10.40687707 -9.715624083 25.2704535
-10.40575636 -9.712671418 25.27162276
-10.40463277 -9.709716257 25.27278985
-10.4035063 -9.706758602 25.27395476
-10.40237694 -9.703798456 25.27511749
-10.4012447 -9.700835821 25.27627804
-10.40010958 -9.697870699 25.27743642
-10.39897159 -9.694903093 25.27859261
-10.39783072 -9.691933004 25.27974662
-10.39668697 -9.688960435 25.28089845
-10.39554034 -9.685985387 25.28204809
-10.39439084 -9.683007864 25.28319555
-10.39323846 -9.680027867 25.28434081
-10.39208321 -9.677045399 25.28548389
-10.39092509 -9.674060462 25.28662478
-10.3897641 -9.671073058 25.28776347
-10.38860024 -9.668083188 25.28889997
-10.38743351 -9.665090857 25.29003427
-10.38626391 -9.662096065 25.29116638
-10.38509144 -9.659098815 25.29229629
-10.3839161 -9.656099109 25.29342401
-10.3827379 -9.653096949 25.29454952
-10.38155684 -9.650092338 25.29567283
-10.38037291 -9.647085278 25.29679393
-10.37918611 -9.644075771 25.29791283
-10.37799646 -9.641063819 25.29902953
-10.37680394 -9.638049424 25.30014402
-10.37560856 -9.635032589 25.3012563
-10.37441033 -9.632013316 25.30236637
-10.37320923 -9.628991607 25.30347423
-10.37200528 -9.625967465 25.30457987
-10.37079847 -9.622940891 25.30568331
-10.3695888 -9.619911887 25.30678452
-10.36837628 -9.616880457 25.30788352
-10.36716091 -9.613846602 25.3089803
-10.36594268 -9.610810325 25.31007487
-10.3647216 -9.607771627 25.31116721
-10.36349767 -9.604730511 25.31225733
-10.36227089 -9.601686979 25.31334523
-10.36104125 -9.598641034 25.3144309
-10.35980878 -9.595592677 25.31551435
-10.35857345 -9.592541911 25.31659557
-10.35733528 -9.589488738 25.31767456
-10.35609426 -9.58643316 25.31875132
-10.35485039 -9.58337518 25.31982585
-10.35360368 -9.580314799 25.32089815
-10.35235413 -9.577252021 25.32196822
-10.35110174 -9.574186847 25.32303605
-10.34984651 -9.571119279 25.32410164
-10.34858843 -9.56804932 25.325165
-10.34732752 -9.564976972 25.32622611
-10.34606377 -9.561902236 25.32728499
-10.34479718 -9.558825117 25.32834163
-10.34352776 -9.555745614 25.32939602
-10.3422555 -9.552663732 25.33044817
-10.3409804 -9.549579472 25.33149807
-10.33970247 -9.546492836 25.33254573
-10.33842171 -9.543403826 25.33359114
-10.33713812 -9.540312446 25.33463431
-10.3358517 -9.537218696 25.33567522
-10.33456244 -9.53412258 25.33671388
-10.33327036 -9.531024099 25.33775029
-10.33197545 -9.527923255 25.33878444
-10.33067772 -9.524820052 25.33981634
-10.32937715 -9.521714491 25.34084598
-10.32807376 -9.518606574 25.34187336
-10.32676755 -9.515496304 25.34289849
-10.32545852 -9.512383683 25.34392135
-10.32414666 -9.509268713 25.34494196
-10.32283198 -9.506151397 25.3459603
-10.32151448 -9.503031736 25.34697638
-10.32019416 -9.499909733 25.34799019
-10.31887102 -9.49678539 25.34900174
-10.31754507 -9.493658709 25.35001102
-10.31621629 -9.490529693 25.35101803
-10.31488471 -9.487398344 25.35202277
-10.3135503 -9.484264664 25.35302524
-10.31221309 -9.481128655 25.35402543
-10.31087306 -9.47799032 25.35502336
-10.30953022 -9.47484966 25.35601901
-10.30818456 -9.471706679 25.35701238
-10.3068361 -9.468561377 25.35800347
-10.30548483 -9.465413759 25.35899229
-10.30413075 -9.462263825 25.35997883
-10.30277386 -9.459111578 25.36096309
-10.30141417 -9.45595702 25.36194506
-10.30005167 -9.452800154 25.36292475
-10.29868637 -9.449640982 25.36390216
-10.29731827 -9.446479506 25.36487728
-10.29594736 -9.443315728 25.36585012
-10.29457365 -9.44014965 25.36682067
-10.29319714 -9.436981275 25.36778893
-10.29181783 -9.433810605 25.3687549
-10.29043572 -9.430637643 25.36971857
-10.28905082 -9.427462389 25.37067996
-10.28766311 -9.424284848 25.37163905
-10.28627262 -9.42110502 25.37259585
-10.28487932 -9.417922909 25.37355035
-10.28348324 -9.414738516 25.37450255
-10.28208436 -9.411551844 25.37545246
-10.28068269 -9.408362895 25.37640006
-10.27927822 -9.405171671 25.37734537
-10.27787097 -9.401978175 25.37828837
-10.27646093 -9.398782408 25.37922907
-10.2750481 -9.395584373 25.38016747
-10.27363249 -9.392384073 25.38110356
-10.27221408 -9.389181509 25.38203735
-10.2707929 -9.385976684 25.38296883
-10.26936893 -9.382769599 25.383898
-10.26794217 -9.379560258 25.38482486
-10.26651263 -9.376348663 25.38574941
-10.26508032 -9.373134815 25.38667165
-10.26364522 -9.369918717 25.38759157
-10.26220734 -9.366700371 25.38850918
-10.26076668 -9.36347978 25.38942448
-10.25932325 -9.360256946 25.39033746
-10.25787704 -9.35703187 25.39124812
-10.25642806 -9.353804556 25.39215646
-10.2549763 -9.350575005 25.39306248
-10.25352176 -9.34734322 25.39396619
-10.25206446 -9.344109203 25.39486757
-10.25060438 -9.340872957 25.39576663
-10.24914153 -9.337634483 25.39666336
-10.24767591 -9.334393783 25.39755777
-10.24620753 -9.331150861 25.39844985
-10.24473638 -9.327905718 25.39933961
-10.24326246 -9.324658357 25.40022704
-10.24178577 -9.321408779 25.40111213
-10.24030632 -9.318156987 25.4019949
-10.2388241 -9.314902984 25.40287534
-10.23733913 -9.311646771 25.40375344
-10.23585139 -9.308388352 25.40462921
-10.23436089 -9.305127727 25.40550265
-10.23286763 -9.301864899 25.40637374
-10.23137161 -9.298599871 25.40724251
-10.22987283 -9.295332646 25.40810893
-10.2283713 -9.292063224 25.40897302
-10.22686701 -9.288791608 25.40983476
-10.22535997 -9.285517801 25.41069416
-10.22385017 -9.282241805 25.41155123
-10.22233762 -9.278963623 25.41240594
-10.22082232 -9.275683255 25.41325832
-10.21930426 -9.272400706 25.41410835
-10.21778346 -9.269115976 25.41495603
-10.21625991 -9.265829068 25.41580137
-10.21473361 -9.262539985 25.41664435
-10.21320456 -9.259248729 25.41748499
-10.21167276 -9.255955301 25.41832328
-10.21013823 -9.252659705 25.41915921
-10.20860094 -9.249361942 25.4199928
-10.20706092 -9.246062015 25.42082403
-10.20551815 -9.242759926 25.4216529
-10.20397264 -9.239455678 25.42247942
-10.20242439 -9.236149271 25.42330358
-10.2008734 -9.23284071 25.42412539
-10.19931968 -9.229529996 25.42494483
-10.19776321 -9.226217131 25.42576192
-10.19620401 -9.222902117 25.42657665
-10.19464208 -9.219584958 25.42738901
-10.19307741 -9.216265655 25.42819902
-10.19151001 -9.21294421 25.42900665
-10.18993987 -9.209620625 25.42981193
-10.18836701 -9.206294904 25.43061484
-10.18679141 -9.202967047 25.43141538
-10.18521309 -9.199637058 25.43221355
-10.18363203 -9.196304939 25.43300936
-10.18204825 -9.192970692 25.4338028
-10.18046175 -9.189634319 25.43459386
-10.17887252 -9.186295822 25.43538256
-10.17728056 -9.182955204 25.43616888
-10.17568588 -9.179612467 25.43695283
-10.17408848 -9.176267614 25.4377344
-10.17248836 -9.172920646 25.4385136
-10.17088552 -9.169571565 25.43929042
-10.16927996 -9.166220375 25.44006487
-10.16767168 -9.162867077 25.44083694
-10.16606068 -9.159511674 25.44160662
-10.16444697 -9.156154168 25.44237393
-10.16283054 -9.15279456 25.44313886
-10.1612114 -9.149432854 25.4439014
-10.15958954 -9.146069052 25.44466156
-10.15796498 -9.142703156 25.44541934
-10.1563377 -9.139335168 25.44617474
-10.15470771 -9.13596509 25.44692774
-10.15307501 -9.132592925 25.44767836
-10.15143961 -9.129218675 25.4484266
-10.14980149 -9.125842342 25.44917244
-10.14816067 -9.122463929 25.44991589
-10.14651715 -9.119083437 25.45065696
-10.14487092 -9.11570087 25.45139563
-10.14322199 -9.112316229 25.45213191
-10.14157036 -9.108929516 25.4528658
-10.13991603 -9.105540734 25.45359729
-10.13825899 -9.102149886 25.45432639
-10.13659926 -9.098756972 25.45505309
-10.13493683 -9.095361997 25.4557774
-10.1332717 -9.091964961 25.45649931
-10.13160388 -9.088565867 25.45721881
-10.12993336 -9.085164718 25.45793592
-10.12826015 -9.081761516 25.45865063
-10.12658424 -9.078356262 25.45936294
-10.12490565 -9.07494896 25.46007284
-10.12322436 -9.071539612 25.46078035
-10.12154038 -9.068128219 25.46148544
-10.11985371 -9.064714784 25.46218814
-10.11816436 -9.061299309 25.46288842
-10.11647232 -9.057881797 25.4635863
-10.11477759 -9.05446225 25.46428178
-10.11308018 -9.05104067 25.46497484
-10.11138009 -9.04761706 25.4656655
-10.10967731 -9.044191421 25.46635374
-10.10797185 -9.040763756 25.46703957
-10.10626371 -9.037334067 25.467723
-10.10455289 -9.033902356 25.46840401
-10.10283939 -9.030468627 25.4690826
-10.10112322 -9.02703288 25.46975878
-10.09940437 -9.023595118 25.47043255
-10.09768284 -9.020155344 25.4711039
-10.09595864 -9.01671356 25.47177283
-10.09423176 -9.013269768 25.47243934
-10.09250221 -9.00982397 25.47310344
-10.09076999 -9.006376169 25.47376511
-10.0890351 -9.002926367 25.47442437
-10.08729754 -8.999474566 25.4750812
-10.08555732 -8.996020768 25.47573561
-10.08381442 -8.992564976 25.4763876
-10.08206886 -8.989107192 25.47703716
-10.08032064 -8.985647418 25.4776843
-10.07856975 -8.982185656 25.47832902
-10.07681619 -8.978721909 25.47897131
-10.07505998 -8.97525618 25.47961117
-10.0733011 -8.971788469 25.4802486
-10.07153957 -8.96831878 25.4808836
-10.06977537 -8.964847115 25.48151618
-10.06800852 -8.961373476 25.48214632
-10.06623901 -8.957897865 25.48277403
-10.06446684 -8.954420285 25.48339931
-10.06269202 -8.950940738 25.48402216
-10.06091455 -8.947459226 25.48464257
-10.05913442 -8.943975752 25.48526055
-10.05735164 -8.940490317 25.4858761
-10.05556621 -8.937002924 25.48648921
-10.05377813 -8.933513575 25.48709988
-10.0519874 -8.930022273 25.48770811
-10.05019403 -8.92652902 25.4883139
-10.04839801 -8.923033817 25.48891726
-10.04659934 -8.919536668 25.48951818
-10.04479803 -8.916037575 25.49011665
-10.04299407 -8.912536539 25.49071268
-10.04118747 -8.909033563 25.49130627
-10.03937823 -8.90552865 25.49189742
-10.03756636 -8.902021802 25.49248612
-10.03575184 -8.89851302 25.49307238
-10.03393468 -8.895002308 25.4936562
-10.03211489 -8.891489667 25.49423756
-10.03029246 -8.887975099 25.49481648
-10.02846739 -8.884458608 25.49539295
-10.02663969 -8.880940195 25.49596698
-10.02480936 -8.877419863 25.49653855
-10.0229764 -8.873897613 25.49710767
-10.0211408 -8.870373448 25.49767435
-10.01930258 -8.866847371 25.49823857
-10.01746173 -8.863319383 25.49880034
-10.01561825 -8.859789487 25.49935965
-10.01377214 -8.856257686 25.49991652
-10.01192341 -8.85272398 25.50047092
-10.01007205 -8.849188374 25.50102288
-10.00821807 -8.845650868 25.50157237
-10.00636147 -8.842111465 25.50211941
-10.00450224 -8.838570168 25.50266399
-10.0026404 -8.835026979 25.50320612
-10.00077593 -8.8314819 25.50374578
-9.998908852 -8.827934933 25.50428298
-9.997039153 -8.82438608 25.50481773
-9.995166838 -8.820835345 25.50535001
-9.993291908 -8.817282728 25.50587983
-9.991414363 -8.813728233 25.50640719
-9.989534206 -8.810171861 25.50693209
-9.987651437 -8.806613615 25.50745452
-9.985766058 -8.803053498 25.50797448
-9.983878068 -8.79949151 25.50849198
-9.98198747 -8.795927656 25.50900702
-9.980094265 -8.792361936 25.50951959
-9.978198452 -8.788794354 25.51002969
-9.976300035 -8.785224911 25.51053732
-9.974399013 -8.78165361 25.51104248
-9.972495387 -8.778080453 25.51154517
-9.97058916 -8.774505442 25.5120454
-9.968680331 -8.77092858 25.51254315
-9.966768902 -8.767349868 25.51303843
-9.964854874 -8.76376931 25.51353123
-9.962938247 -8.760186907 25.51402157
-9.961019024 -8.756602661 25.51450943
-9.959097205 -8.753016576 25.51499481
-9.957172792 -8.749428652 25.51547772
-9.955245784 -8.745838893 25.51595816
-9.953316184 -8.742247301 25.51643612
-9.951383992 -8.738653877 25.5169116
-9.94944921 -8.735058625 25.5173846
-9.947511838 -8.731461546 25.51785513
-9.945571878 -8.727862643 25.51832317
-9.94362933 -8.724261918 25.51878874
-9.941684197 -8.720659374 25.51925182
-9.939736478 -8.717055011 25.51971242
-9.937786175 -8.713448834 25.52017055
-9.935833288 -8.709840843 25.52062619
-9.93387782 -8.706231042 25.52107934
-9.931919771 -8.702619433 25.52153001
-9.929959143 -8.699006017 25.5219782
-9.927995935 -8.695390798 25.52242391
-9.92603015 -8.691773777 25.52286712
-9.924061788 -8.688154956 25.52330785
-9.922090851 -8.684534339 25.5237461
-9.920117339 -8.680911926 25.52418185
-9.918141254 -8.677287721 25.52461512
-9.916162597 -8.673661726 25.5250459
-9.914181369 -8.670033943 25.52547419
-9.91219757 -8.666404374 25.52589999
-9.910211202 -8.662773021 25.5263233
-9.908222267 -8.659139888 25.52674411
-9.906230764 -8.655504975 25.52716244
-9.904236696 -8.651868285 25.52757827
-9.902240063 -8.648229821 25.52799161
-9.900240866 -8.644589585 25.52840245
-9.898239107 -8.640947579 25.52881081
-9.896234787 -8.637303805 25.52921666
-9.894227906 -8.633658266 25.52962002
-9.892218466 -8.630010964 25.53002088
-9.890206467 -8.626361901 25.53041925
-9.888191911 -8.622711079 25.53081512
-9.8861748 -8.6190585 25.53120849
-9.884155133 -8.615404168 25.53159936
-9.882132913 -8.611748084 25.53198773
-9.88010814 -8.60809025 25.53237361
-9.878080815 -8.604430669 25.53275698
-9.876050939 -8.600769343 25.53313785
-9.874018514 -8.597106274 25.53351622
-9.871983541 -8.593441465 25.53389209
-9.86994602 -8.589774917 25.53426545
-9.867905953 -8.586106633 25.53463631
-9.865863341 -8.582436616 25.53500467
-9.863818185 -8.578764867 25.53537052
-9.861770486 -8.575091389 25.53573387
-9.859720245 -8.571416184 25.53609471
-9.857667463 -8.567739254 25.53645305
-9.855612142 -8.564060601 25.53680888
-9.853554282 -8.560380229 25.5371622
-9.851493884 -8.556698138 25.53751301
-9.84943095 -8.553014332 25.53786132
-9.847365481 -8.549328812 25.53820711
-9.845297478 -8.545641582 25.5385504
-9.843226941 -8.541952642 25.53889117
-9.841153873 -8.538261996 25.53922944
-9.839078273 -8.534569645 25.53956519
-9.837000144 -8.530875592 25.53989843
-9.834919486 -8.527179839 25.54022916
-9.8328363 -8.523482389 25.54055738
-9.830750588 -8.519783243 25.54088308
-9.828662351 -8.516082404 25.54120627
-9.826571589 -8.512379875 25.54152695
-9.824478304 -8.508675656 25.54184511
-9.822382497 -8.504969752 25.54216075
-9.820284169 -8.501262163 25.54247388
-9.818183321 -8.497552892 25.54278449
-9.816079954 -8.493841942 25.54309258
-9.813974069 -8.490129315 25.54339816
-9.811865668 -8.486415012 25.54370122
-9.809754752 -8.482699037 25.54400176
-9.807641321 -8.478981391 25.54429978
-9.805525376 -8.475262077 25.54459528
-9.80340692 -8.471541097 25.54488825
-9.801285952 -8.467818453 25.54517871
-9.799162475 -8.464094147 25.54546665
-9.797036489 -8.460368182 25.54575207
-9.794907995 -8.45664056 25.54603496
-9.792776994 -8.452911284 25.54631533
-9.790643488 -8.449180355 25.54659318
-9.788507477 -8.445447775 25.5468685
-9.786368963 -8.441713548 25.5471413
-9.784227947 -8.437977675 25.54741158
-9.78208443 -8.434240158 25.54767932
-9.779938413 -8.430501 25.54794455
-9.777789897 -8.426760203 25.54820724
-9.775638883 -8.423017769 25.54846741
-9.773485373 -8.419273701 25.54872506
-9.771329367 -8.415528 25.54898017
-9.769170867 -8.41178067 25.54923276
-9.767009873 -8.408031711 25.54948282
-9.764846388 -8.404281128 25.54973035
-9.762680411 -8.400528921 25.54997535
-9.760511944 -8.396775093 25.55021781
-9.758340989 -8.393019646 25.55045775
-9.756167546 -8.389262582 25.55069516
-9.753991616 -8.385503905 25.55093004
-9.751813201 -8.381743615 25.55116238
-9.749632301 -8.377981716 25.55139219
-9.747448919 -8.374218209 25.55161947
-9.745263054 -8.370453097 25.55184422
-9.743074708 -8.366686382 25.55206643
-9.740883882 -8.362918066 25.55228611
-9.738690578 -8.359148151 25.55250325
-9.736494796 -8.355376641 25.55271786
-9.734296537 -8.351603536 25.55292993
-9.732095803 -8.34782884 25.55313946
-9.729892595 -8.344052553 25.55334646
-9.727686914 -8.34027468 25.55355092
-9.725478761 -8.336495222 25.55375285
-9.723268137 -8.332714181 25.55395224
